Time ,N (m),E (m),gndAlt,velLL X  ,velLL Y  ,velLL Z  ,Roll ,Pitch,Yaw  ,Body Accel Z,Baro Altitude,GPS posENU[0],GPS posENU[1],GPS posENU[2],Nav Acc Z,Nav Yaw Rate,Baro Update Count,GPS Update Count,Accel Update Count,Ground Align Update Count,Nav Roll,Nav Pitch,Accel Bias X (g),Accel Bias Y (g),Accel Bias Z (g),Gravity,Gravity Bias,Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,N Error (m),E Error (m),Alt Error (m),Acc Body X Error,Acc Body Y Error,Acc Body Z Error,p Error,q Error,r Error,VN Stdev,VE Stdev,Accel Bias X Stdev,Accel Bias Y Stdev,GPSResidual[GPS_N],GPSResidual[GPS_E],GPSResidual[GPS_ALT],GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],onGround,movingDetection,
542.000000,-20.301568,-22.763588,0.101856,0.011432,0.005608,0.002394,13.087846,-5.567266,112.650519,-0.000322,-4.982303,-23.026380,-21.029403,-5.068602,0.039969,-0.095140,540.000000,541.000000,993.000000,198.000000,10.296444,-4.754527,0.001843,0.009076,-0.067822,9.911760,0.092245,-2.791307,0.812775,-13.767584,0.190583,-0.007992,0.032607,-0.569511,-0.680143,0.227173,-0.037566,-0.354268,0.040318,0.079518,-0.077938,-0.074753,0.129734,0.127048,0.000650,0.000651,-0.110952,0.454629,0.225495,-0.080758,0.013253,-0.002770,1.000000,0.000000,
542.500000,-20.306289,-22.759393,0.101856,0.011349,0.005416,0.002342,13.089385,-5.563771,112.635296,-0.000304,-5.177169,-23.554560,-21.561376,-5.873606,0.037897,-0.095140,541.000000,542.000000,995.000000,199.000000,10.397441,-4.727796,0.001833,0.009039,-0.067779,9.912061,0.092546,-2.691912,0.836057,-13.766733,0.060578,0.014542,0.010062,-0.672859,-0.681478,0.229426,-0.070872,-0.405812,0.038257,0.071637,-0.074371,-0.043058,0.075182,0.073791,0.000649,0.000651,-0.637593,-0.110512,-0.591564,-0.090647,0.033016,-0.015120,1.000000,0.000000,
543.000000,-20.311009,-22.755198,0.101855,0.011440,0.005640,0.002402,13.090758,-5.560333,112.620551,-0.000386,-5.177169,-23.554560,-21.561376,-5.873606,0.042136,-0.095140,541.000000,542.000000,998.000000,199.000000,10.253591,-4.742308,0.001833,0.009039,-0.067779,9.912061,0.092545,-2.837109,0.818062,-13.771168,0.182752,0.008413,0.028300,-0.611922,-0.676139,0.239291,0.012235,-0.244231,0.041797,0.062009,-0.069906,-0.096000,0.129734,0.127048,0.000649,0.000651,-0.637593,-0.110512,-0.591564,-0.090647,0.033016,-0.015120,1.000000,0.000000,
543.500000,-20.315727,-22.751003,0.101855,0.011228,0.005138,0.002265,13.092257,-5.556711,112.604927,0.001577,-5.241047,-23.417627,-21.073734,-4.867604,0.038458,-0.084962,542.000000,543.000000,1000.000000,200.000000,10.355418,-4.715260,0.001832,0.009000,-0.067741,9.912328,0.092813,-2.736844,0.841527,-13.765926,0.061688,-0.011046,0.007815,-0.670646,-0.685244,0.204791,-0.044737,-0.349331,0.038631,0.009838,-0.049229,-0.059920,0.075182,0.073791,0.000649,0.000650,-0.104526,0.020081,0.433185,-0.089587,0.001558,-0.014805,1.000000,0.000000,
544.000000,-20.320445,-22.746807,0.101856,0.011439,0.005652,0.002403,13.093883,-5.552904,112.588424,-0.000385,-5.241047,-23.417627,-21.073734,-4.867604,0.039849,-0.087506,542.000000,543.000000,1003.000000,200.000000,10.299241,-4.740030,0.001832,0.009000,-0.067741,9.912328,0.092813,-2.794592,0.812955,-13.770442,0.186003,-0.016772,0.025791,-0.608690,-0.692542,0.213532,0.072601,-0.095235,0.039547,0.055527,-0.067608,-0.070492,0.129733,0.127048,0.000649,0.000650,-0.104526,0.020081,0.433185,-0.089587,0.001558,-0.014805,1.000000,0.000000,
544.500000,-20.325165,-22.742612,0.101855,0.011432,0.005641,0.002399,13.095394,-5.549083,112.572059,-0.000299,-5.364400,-23.065503,-21.095899,-5.369603,0.037191,-0.097684,543.000000,544.000000,1005.000000,201.000000,10.395182,-4.712458,0.001823,0.008962,-0.067704,9.912621,0.093106,-2.700303,0.836741,-13.764295,0.067794,0.006786,0.030515,-0.668892,-0.660428,0.223755,-0.027266,-0.304982,0.037380,0.023311,-0.052254,-0.059951,0.075182,0.073791,0.000648,0.000650,-0.116409,0.371232,-0.079111,-0.078676,0.023565,0.014691,1.000000,0.000000,
545.000000,-20.329883,-22.738417,0.101855,0.011332,0.005409,0.002336,13.096995,-5.545498,112.556413,-0.000292,-5.364400,-23.065503,-21.095899,-5.369603,0.038808,-0.096412,543.000000,544.000000,1008.000000,201.000000,10.331694,-4.737456,0.001823,0.008962,-0.067704,9.912621,0.093106,-2.765250,0.808060,-13.768677,0.188863,0.000952,0.048508,-0.604405,-0.658927,0.243797,0.073983,-0.090446,0.038496,0.055528,-0.067212,-0.072042,0.129733,0.127047,0.000648,0.000650,-0.116409,0.371232,-0.079111,-0.078676,0.023565,0.014691,1.000000,0.000000,
545.500000,-20.334602,-22.734222,0.101855,0.011424,0.005636,0.002396,13.098436,-5.541939,112.541115,-0.000322,-5.031715,-23.329594,-20.973987,-5.401603,0.038577,-0.087506,544.000000,545.000000,1010.000000,202.000000,10.351346,-4.699675,0.001820,0.008925,-0.067661,9.912900,0.093385,-2.746997,0.842282,-13.762608,0.059713,-0.001792,0.009913,-0.660871,-0.660030,0.208574,-0.043251,-0.346265,0.038928,0.080178,-0.077612,-0.075918,0.075182,0.073791,0.000647,0.000649,0.012498,0.073703,-0.114033,-0.088652,0.012571,-0.016473,1.000000,0.000000,
546.000000,-20.339322,-22.730026,0.101855,0.011328,0.005413,0.002335,13.100106,-5.538051,112.524246,-0.000292,-5.031715,-23.329594,-20.973987,-5.401603,0.039932,-0.101501,544.000000,545.000000,1013.000000,202.000000,10.295866,-4.725385,0.001820,0.008925,-0.067661,9.912900,0.093385,-2.804186,0.812692,-13.767083,0.183543,-0.007493,0.028114,-0.599778,-0.662798,0.218390,0.072769,-0.096665,0.039623,0.055510,-0.067199,-0.073348,0.129733,0.127047,0.000647,0.000649,0.012498,0.073703,-0.114033,-0.088652,0.012571,-0.016473,1.000000,0.000000,
546.500000,-20.344041,-22.725831,0.101856,0.011423,0.005647,0.002397,13.101561,-5.534387,112.508542,-0.000321,-5.363927,-23.691496,-20.962903,-5.634605,0.039599,-0.086234,545.000000,546.000000,1015.000000,203.000000,10.319892,-4.687870,0.001817,0.008888,-0.067623,9.913163,0.093648,-2.781573,0.846529,-13.761258,0.071728,-0.020259,0.009896,-0.649630,-0.692403,0.226028,-0.042765,-0.351144,0.039950,0.080778,-0.078595,-0.076104,0.075182,0.073791,0.000647,0.000649,0.026665,-0.297568,-0.336145,-0.078936,-0.007274,-0.016025,1.000000,0.000000,
547.000000,-20.348760,-22.721636,0.101855,0.011313,0.005391,0.002327,13.103206,-5.530720,112.492522,-0.000294,-5.363927,-23.691496,-20.962903,-5.634605,0.040773,-0.100229,545.000000,546.000000,1018.000000,203.000000,10.270235,-4.713454,0.001817,0.008888,-0.067623,9.913163,0.093648,-2.832900,0.817285,-13.765687,0.199159,-0.026289,0.027915,-0.581544,-0.704482,0.235784,0.072288,-0.100546,0.040465,0.054533,-0.068213,-0.071649,0.129733,0.127047,0.000647,0.000649,0.026665,-0.297568,-0.336145,-0.078936,-0.007274,-0.016025,1.000000,0.000000,
547.500000,-20.353481,-22.717441,0.101855,0.011411,0.005633,0.002392,13.104675,-5.526909,112.476260,-0.000301,-5.419271,-23.456746,-20.852073,-6.033603,0.037945,-0.092595,546.000000,547.000000,1020.000000,204.000000,10.370172,-4.686442,0.001809,0.008849,-0.067581,9.913463,0.093948,-2.734557,0.840574,-13.759847,0.069417,-0.011343,0.010808,-0.629898,-0.702928,0.259854,-0.028307,-0.309881,0.038120,0.018169,-0.053366,-0.052077,0.075182,0.073791,0.000646,0.000648,0.134406,-0.038666,-0.714119,-0.080846,0.004123,-0.015759,1.000000,0.000000,
548.000000,-20.358200,-22.713246,0.101855,0.011434,0.005697,0.002408,13.106242,-5.523238,112.460348,-0.000381,-5.419271,-23.456746,-20.852073,-6.033603,0.039369,-0.088779,546.000000,547.000000,1023.000000,204.000000,10.312861,-4.711450,0.001809,0.008849,-0.067581,9.913463,0.093948,-2.793367,0.811876,-13.764432,0.192675,-0.017321,0.028785,-0.564361,-0.710435,0.270102,0.073619,-0.092729,0.039066,0.055678,-0.067661,-0.070130,0.129733,0.127047,0.000646,0.000648,0.134406,-0.038666,-0.714119,-0.080846,0.004123,-0.015759,1.000000,0.000000,
548.500000,-20.362920,-22.709050,0.101855,0.011206,0.005151,0.002260,13.107797,-5.519509,112.444251,0.001578,-5.125189,-23.290467,-20.896405,-5.932603,0.036633,-0.084962,547.000000,548.000000,1025.000000,205.000000,10.408997,-4.684545,0.001802,0.008812,-0.067539,9.913751,0.094236,-2.698794,0.835037,-13.758078,0.067903,-0.002461,0.002608,-0.614675,-0.698385,0.260869,-0.043687,-0.341308,0.036809,0.011593,-0.049730,-0.059550,0.075182,0.073791,0.000646,0.000648,0.080223,0.130188,-0.602016,-0.080447,0.014205,-0.022896,1.000000,0.000000,
549.000000,-20.367636,-22.704855,0.101855,0.011415,0.005663,0.002398,13.109354,-5.515750,112.428035,-0.000387,-5.125189,-23.290467,-20.896405,-5.932603,0.041601,-0.095140,547.000000,548.000000,1028.000000,205.000000,10.268203,-4.698215,0.001802,0.008812,-0.067538,9.913751,0.094235,-2.841091,0.817568,-13.762688,0.191313,-0.009313,0.020316,-0.549703,-0.701727,0.266853,0.013117,-0.241058,0.041257,0.062708,-0.069670,-0.096747,0.129733,0.127047,0.000646,0.000648,0.080223,0.130188,-0.602016,-0.080447,0.014205,-0.022896,1.000000,0.000000,
549.500000,-20.372355,-22.700660,0.101855,0.011320,0.005442,0.002337,13.111009,-5.511854,112.411163,-0.000294,-5.044719,-23.642591,-21.494879,-5.790606,0.036242,-0.086234,548.000000,549.000000,1030.000000,206.000000,10.446243,-4.681502,0.001797,0.008774,-0.067503,9.914032,0.094516,-2.664710,0.830412,-13.756844,0.066799,-0.011481,0.023052,-0.642418,-0.723026,0.261575,-0.068158,-0.398218,0.036596,0.070023,-0.072958,-0.042884,0.075182,0.073791,0.000645,0.000647,-0.523882,-0.235193,-0.462749,-0.079475,0.002921,0.008376,1.000000,0.000000,
550.000000,-20.377074,-22.696465,0.101855,0.011416,0.005681,0.002400,13.112481,-5.507947,112.394542,-0.000298,-5.044719,-23.642591,-21.494879,-5.790606,0.039881,-0.105318,548.000000,549.000000,1033.000000,206.000000,10.296936,-4.695205,0.001797,0.008774,-0.067503,9.914031,0.094516,-2.815626,0.812872,-13.761648,0.186267,-0.018332,0.040909,-0.578744,-0.730950,0.277769,-0.023787,-0.322502,0.040069,0.022077,-0.051067,-0.059101,0.129732,0.127047,0.000645,0.000647,-0.523882,-0.235193,-0.462749,-0.079475,0.002921,0.008376,1.000000,0.000000,
550.500000,-20.381794,-22.692269,0.101855,0.011420,0.005699,0.002405,13.114132,-5.504191,112.378192,-0.000386,-5.333789,-23.133972,-21.306474,-5.200604,0.039387,-0.084962,549.000000,550.000000,1035.000000,207.000000,10.325848,-4.657668,0.001789,0.008739,-0.067462,9.914309,0.094794,-2.788234,0.846599,-13.754768,0.073280,0.005928,0.015898,-0.650161,-0.702824,0.257172,0.067052,-0.090962,0.039081,0.055664,-0.067668,-0.069907,0.075182,0.073791,0.000645,0.000646,-0.301263,0.288749,0.154764,-0.077066,0.022842,-0.007851,1.000000,0.000000,
551.000000,-20.386513,-22.688074,0.101855,0.011207,0.005189,0.002266,13.115653,-5.500424,112.362008,0.001587,-5.333789,-23.133972,-21.306474,-5.200604,0.039118,-0.101501,549.000000,550.000000,1038.000000,207.000000,10.344178,-4.693828,0.001789,0.008739,-0.067462,9.914310,0.094794,-2.771519,0.806675,-13.759125,0.196375,-0.001260,0.032737,-0.582199,-0.701986,0.269597,-0.062453,-0.409179,0.039476,0.070305,-0.073907,-0.045392,0.129732,0.127046,0.000645,0.000646,-0.301263,0.288749,0.154764,-0.077066,0.022842,-0.007851,1.000000,0.000000,
551.500000,-20.391230,-22.683879,0.101855,0.011396,0.005656,0.002391,13.117294,-5.496549,112.345235,-0.000321,-5.428098,-23.368717,-21.140228,-6.003604,0.038100,-0.102774,550.000000,551.000000,1040.000000,208.000000,10.363900,-4.655732,0.001781,0.008696,-0.067416,9.914643,0.095127,-2.753290,0.840865,-13.752780,0.033999,0.015037,0.010793,-0.660224,-0.698146,0.287629,-0.042626,-0.343718,0.038453,0.080304,-0.077491,-0.076128,0.075182,0.073790,0.000644,0.000646,-0.117939,0.026204,-0.644061,-0.120696,0.033275,-0.016053,1.000000,0.000000,
552.000000,-20.395947,-22.679684,0.101855,0.011412,0.005701,0.002402,13.118963,-5.492506,112.327804,-0.000385,-5.428098,-23.368717,-21.140228,-6.003604,0.039338,-0.091323,550.000000,551.000000,1043.000000,208.000000,10.312471,-4.681390,0.001781,0.008696,-0.067416,9.914643,0.095127,-2.806436,0.811202,-13.757081,0.157922,0.008869,0.028648,-0.612239,-0.692541,0.297840,0.073660,-0.092484,0.039026,0.055472,-0.067580,-0.071449,0.129732,0.127046,0.000644,0.000646,-0.117939,0.026204,-0.644061,-0.120696,0.033275,-0.016053,1.000000,0.000000,
